date,lat,lon,alt,value
1997-03-16,53.33,9.9,10,366.59
1997-03-16,53.33,9.9,10,366.59
1997-03-18,53.33,9.9,10,368.45
1997-03-18,53.33,9.9,10,368.2
1997-03-26,53.33,9.9,10,368.25
1997-03-26,53.33,9.9,10,368.26
1997-04-03,53.33,9.9,10,367.54
1997-04-03,53.33,9.9,10,367.48
1997-04-12,53.33,9.9,10,370.43
1997-04-12,53.33,9.9,10,370.35
1997-04-19,53.33,9.9,10,367.68
1997-04-19,53.33,9.9,10,367.62
1997-04-23,53.33,9.9,10,366.87
1997-04-23,53.33,9.9,10,366.86
1997-04-29,53.33,9.9,10,  
1997-04-29,53.33,9.9,10,  
1997-05-04,53.33,9.9,10,367.62
1997-05-04,53.33,9.9,10,367.22
1997-05-09,53.33,9.9,10,368.59
1997-05-09,53.33,9.9,10,368.6
1997-05-14,53.33,9.9,10,368.21
1997-05-14,53.33,9.9,10,368.18
1997-05-14,53.33,9.9,10,368.27
1997-05-17,53.33,9.9,10,  
1997-05-17,53.33,9.9,10,  
1997-05-17,53.33,9.9,10,  
1997-05-27,53.33,9.9,10,368.26
1997-05-27,53.33,9.9,10,368.12
1997-05-27,53.33,9.9,10,368.17
1997-06-15,53.33,9.9,10,366.07
1997-06-15,53.33,9.9,10,366.2
1997-06-15,53.33,9.9,10,366.14
1997-06-19,53.33,9.9,10,365.47
1997-06-19,53.33,9.9,10,365.22
1997-06-19,53.33,9.9,10,365.53
1997-06-26,53.33,9.9,10,362.34
1997-06-26,53.33,9.9,10,362.11
1997-06-26,53.33,9.9,10,362.43
1997-07-04,53.33,9.9,10,361.88
1997-07-04,53.33,9.9,10,361.59
1997-07-04,53.33,9.9,10,361.89
1997-07-07,53.33,9.9,10,362.89
1997-07-07,53.33,9.9,10,362.53
1997-07-07,53.33,9.9,10,362.9
1997-07-15,53.33,9.9,10,  
1997-07-15,53.33,9.9,10,  
1997-07-23,53.33,9.9,10,356.76
1997-07-23,53.33,9.9,10,356.71
1997-07-28,53.33,9.9,10,357.73
1997-07-28,53.33,9.9,10,357.62
1997-08-07,53.33,9.9,10,  
1997-08-07,53.33,9.9,10,  
1997-08-13,53.33,9.9,10,355.11
1997-08-13,53.33,9.9,10,355.09
1997-08-21,53.33,9.9,10,  
1997-08-21,53.33,9.9,10,  
1997-08-25,53.33,9.9,10,  
1997-08-25,53.33,9.9,10,  
1997-09-01,53.33,9.9,10,354
1997-09-01,53.33,9.9,10,353.96
1997-09-08,53.33,9.9,10,355.89
1997-09-08,53.33,9.9,10,356.2
1997-09-18,53.33,9.9,10,355.72
1997-09-18,53.33,9.9,10,355.52
1997-09-24,53.33,9.9,10,  
1997-09-24,53.33,9.9,10,  
1997-09-29,53.33,9.9,10,357.47
1997-09-29,53.33,9.9,10,357.82
1997-10-07,53.33,9.9,10,358.94
1997-10-07,53.33,9.9,10,359.22
1997-10-14,53.33,9.9,10,361.38
1997-10-14,53.33,9.9,10,361.53
1997-10-18,53.33,9.9,10,  
1997-10-18,53.33,9.9,10,  
1997-11-06,53.33,9.9,10,  
1997-11-06,53.33,9.9,10,  
1997-11-10,53.33,9.9,10,368.6
1997-11-10,53.33,9.9,10,369.1
1997-11-17,53.33,9.9,10,368.67
1997-11-17,53.33,9.9,10,368.53
1997-11-18,53.33,9.9,10,366.48
1997-11-18,53.33,9.9,10,  
1997-11-18,53.33,9.9,10,  
1997-11-25,53.33,9.9,10,  
1997-11-25,53.33,9.9,10,  
1997-12-05,53.33,9.9,10,370.43
1997-12-05,53.33,9.9,10,370.29
1997-12-08,53.33,9.9,10,  
1997-12-08,53.33,9.9,10,  
1997-12-16,53.33,9.9,10,370.72
1997-12-16,53.33,9.9,10,370.86
1997-12-22,53.33,9.9,10,  
1997-12-22,53.33,9.9,10,  
1998-01-02,53.33,9.9,10,368.05
1998-01-02,53.33,9.9,10,368.17
1998-01-06,53.33,9.9,10,  
1998-01-06,53.33,9.9,10,  
1998-01-14,53.33,9.9,10,373.6
1998-01-14,53.33,9.9,10,373.62
1998-01-21,53.33,9.9,10,  
1998-01-21,53.33,9.9,10,  
1998-01-30,53.33,9.9,10,  
1998-01-30,53.33,9.9,10,  
1998-02-05,53.33,9.9,10,368.26
1998-02-05,53.33,9.9,10,368.27
1998-02-12,53.33,9.9,10,  
1998-02-12,53.33,9.9,10,  
1998-02-16,53.33,9.9,10,369.32
1998-02-16,53.33,9.9,10,369.34
1998-02-23,53.33,9.9,10,368.92
1998-02-23,53.33,9.9,10,368.87
1998-03-02,53.33,9.9,10,368.75
1998-03-02,53.33,9.9,10,368.77
1998-03-10,53.33,9.9,10,  
1998-03-10,53.33,9.9,10,  
1998-03-16,53.33,9.9,10,  
1998-03-16,53.33,9.9,10,  
1998-03-25,53.33,9.9,10,368.4
1998-03-25,53.33,9.9,10,368.35
1998-03-29,53.33,9.9,10,  
1998-03-29,53.33,9.9,10,  
1998-04-03,53.33,9.9,10,  
1998-04-03,53.33,9.9,10,  
1998-04-08,53.33,9.9,10,370.14
1998-04-08,53.33,9.9,10,370.16
1998-04-13,53.33,9.9,10,371.36
1998-04-13,53.33,9.9,10,371.33
1998-04-19,53.33,9.9,10,  
1998-04-27,53.33,9.9,10,370.7
1998-04-27,53.33,9.9,10,370.73
1998-05-05,53.33,9.9,10,370.31
1998-05-05,53.33,9.9,10,370.23
1998-05-11,53.33,9.9,10,371.91
1998-05-11,53.33,9.9,10,372.03
1998-05-22,53.33,9.9,10,  
1998-05-22,53.33,9.9,10,  
1998-05-27,53.33,9.9,10,367.81
1998-05-27,53.33,9.9,10,367.83
1998-06-03,53.33,9.9,10,367.93
1998-06-03,53.33,9.9,10,367.93
1998-06-08,53.33,9.9,10,366.49
1998-06-08,53.33,9.9,10,366.49
1998-06-18,53.33,9.9,10,367.23
1998-06-18,53.33,9.9,10,367.2
1998-06-22,53.33,9.9,10,366.1
1998-06-22,53.33,9.9,10,365.94
1998-06-29,53.33,9.9,10,365.55
1998-06-29,53.33,9.9,10,365.47
1998-07-07,53.33,9.9,10,363.45
1998-07-07,53.33,9.9,10,363.42
1998-07-13,53.33,9.9,10,362.87
1998-07-13,53.33,9.9,10,362.85
1998-07-20,53.33,9.9,10,359.93
1998-07-20,53.33,9.9,10,359.96
1998-07-27,53.33,9.9,10,360.14
1998-07-27,53.33,9.9,10,360.18
1998-08-04,53.33,9.9,10,357.26
1998-08-04,53.33,9.9,10,357.22
1998-08-11,53.33,9.9,10,358.64
1998-08-11,53.33,9.9,10,358.61
1998-08-14,53.33,9.9,10,357.72
1998-08-14,53.33,9.9,10,357.62
1998-08-25,53.33,9.9,10,358.13
1998-08-25,53.33,9.9,10,358.14
1998-09-01,53.33,9.9,10,358.07
1998-09-01,53.33,9.9,10,358.12
1998-09-08,53.33,9.9,10,359.23
1998-09-08,53.33,9.9,10,359.2
1998-09-15,53.33,9.9,10,359.75
1998-09-15,53.33,9.9,10,359.68
1998-09-21,53.33,9.9,10,  
1998-09-21,53.33,9.9,10,  
1998-10-09,53.33,9.9,10,363.6
1998-10-09,53.33,9.9,10,363.55
1998-10-12,53.33,9.9,10,364.93
1998-10-12,53.33,9.9,10,364.87
1998-10-18,53.33,9.9,10,363.76
1998-10-18,53.33,9.9,10,363.78
1998-10-27,53.33,9.9,10,367.04
1998-10-27,53.33,9.9,10,367.04
1998-11-06,53.33,9.9,10,367.43
1998-11-09,53.33,9.9,10,367.02
1998-11-16,53.33,9.9,10,370.41
1998-11-24,53.33,9.9,10,368.67
1998-11-24,53.33,9.9,10,368.66
1998-11-30,53.33,9.9,10,368.31
1998-11-30,53.33,9.9,10,368.31
1998-12-08,53.33,9.9,10,369.72
1998-12-08,53.33,9.9,10,369.71
1998-12-21,53.33,9.9,10,369.81
1998-12-21,53.33,9.9,10,369.82
1999-01-01,53.33,9.9,10,371.36
1999-01-01,53.33,9.9,10,371.38
1999-01-04,53.33,9.9,10,371.24
1999-01-04,53.33,9.9,10,371.31
1999-01-12,53.33,9.9,10,371.03
1999-01-12,53.33,9.9,10,371.09
1999-01-18,53.33,9.9,10,370.32
1999-01-18,53.33,9.9,10,370.21
1999-01-25,53.33,9.9,10,370.78
1999-02-01,53.33,9.9,10,373.57
1999-02-01,53.33,9.9,10,373.57
1999-02-03,53.33,9.9,10,370.86
1999-02-03,53.33,9.9,10,370.91
1999-02-12,53.33,9.9,10,372.13
1999-02-12,53.33,9.9,10,372.08
1999-02-17,53.33,9.9,10,369.82
1999-02-17,53.33,9.9,10,369.88
1999-02-25,53.33,9.9,10,371.74
1999-02-25,53.33,9.9,10,371.72
1999-03-01,53.33,9.9,10,370.69
1999-03-01,53.33,9.9,10,370.58
1999-03-09,53.33,9.9,10,  
1999-03-09,53.33,9.9,10,  
1999-03-12,53.33,9.9,10,372.39
1999-03-12,53.33,9.9,10,372.47
1999-03-15,53.33,9.9,10,371.71
1999-03-15,53.33,9.9,10,371.91
1999-03-22,53.33,9.9,10,373.84
1999-03-22,53.33,9.9,10,373.87
1999-03-29,53.33,9.9,10,373.24
1999-03-29,53.33,9.9,10,373.05
1999-03-31,53.33,9.9,10,373.38
1999-03-31,53.33,9.9,10,373.37
1999-04-06,53.33,9.9,10,372.62
1999-04-06,53.33,9.9,10,372.61
1999-04-12,53.33,9.9,10,373.97
1999-04-12,53.33,9.9,10,373.98
1999-04-22,53.33,9.9,10,374.44
1999-04-22,53.33,9.9,10,374.39
1999-05-07,53.33,9.9,10,375.8
1999-05-07,53.33,9.9,10,375.7
1999-05-12,53.33,9.9,10,372.38
1999-05-12,53.33,9.9,10,372.36
1999-05-21,53.33,9.9,10,372.39
1999-05-21,53.33,9.9,10,372.37
1999-05-24,53.33,9.9,10,372.97
1999-05-24,53.33,9.9,10,373.04
1999-06-02,53.33,9.9,10,  
1999-06-02,53.33,9.9,10,  
1999-06-09,53.33,9.9,10,370.86
1999-06-09,53.33,9.9,10,370.92
1999-06-14,53.33,9.9,10,369.9
1999-06-14,53.33,9.9,10,369.91
1999-06-21,53.33,9.9,10,369.61
1999-06-21,53.33,9.9,10,369.59
1999-06-28,53.33,9.9,10,369.23
1999-06-28,53.33,9.9,10,369.28
1999-07-06,53.33,9.9,10,366.76
1999-07-06,53.33,9.9,10,366.84
1999-07-20,53.33,9.9,10,362.57
1999-07-20,53.33,9.9,10,362.58
1999-07-26,53.33,9.9,10,  
1999-07-26,53.33,9.9,10,  
1999-08-13,53.33,9.9,10,360.14
1999-08-13,53.33,9.9,10,360.11
1999-08-16,53.33,9.9,10,360.13
1999-08-16,53.33,9.9,10,360.14
1999-08-23,53.33,9.9,10,  
1999-08-23,53.33,9.9,10,  
1999-08-27,53.33,9.9,10,359.57
1999-08-27,53.33,9.9,10,359.55
1999-08-31,53.33,9.9,10,360.31
1999-08-31,53.33,9.9,10,360.39
1999-09-07,53.33,9.9,10,359.58
1999-09-07,53.33,9.9,10,359.53
1999-09-09,53.33,9.9,10,359.3
1999-09-09,53.33,9.9,10,359.25
1999-09-30,53.33,9.9,10,362.91
1999-09-30,53.33,9.9,10,362.87
1999-10-06,53.33,9.9,10,362.81
1999-10-06,53.33,9.9,10,362.85
1999-10-11,53.33,9.9,10,364.28
1999-10-11,53.33,9.9,10,364.33
1999-10-14,53.33,9.9,10,367.05
1999-10-14,53.33,9.9,10,366.98
1999-10-18,53.33,9.9,10,  
1999-10-18,53.33,9.9,10,  
1999-10-26,53.33,9.9,10,368.44
1999-11-01,53.33,9.9,10,368.08
1999-11-01,53.33,9.9,10,368.07
1999-11-12,53.33,9.9,10,372.21
1999-11-12,53.33,9.9,10,372.39
1999-11-17,53.33,9.9,10,368.09
1999-11-17,53.33,9.9,10,368.09
1999-11-22,53.33,9.9,10,371.69
1999-11-22,53.33,9.9,10,371.66
1999-11-29,53.33,9.9,10,370.19
1999-11-29,53.33,9.9,10,370.07
1999-12-06,53.33,9.9,10,369.65
1999-12-06,53.33,9.9,10,369.67
1999-12-13,53.33,9.9,10,371.39
1999-12-13,53.33,9.9,10,371.18
1999-12-20,53.33,9.9,10,374.55
1999-12-20,53.33,9.9,10,374.66
1999-12-30,53.33,9.9,10,371.18
1999-12-30,53.33,9.9,10,371.11
2000-01-04,53.33,9.9,10,372.26
2000-01-04,53.33,9.9,10,372.25
2000-01-10,53.33,9.9,10,371.66
2000-01-10,53.33,9.9,10,371.72
2000-01-19,53.33,9.9,10,373.54
2000-01-19,53.33,9.9,10,373.56
2000-01-27,53.33,9.9,10,  
2000-01-27,53.33,9.9,10,  
2000-02-01,53.33,9.9,10,373.02
2000-02-01,53.33,9.9,10,373.01
2000-02-07,53.33,9.9,10,372.36
2000-02-07,53.33,9.9,10,372.35
2000-02-15,53.33,9.9,10,372.66
2000-02-15,53.33,9.9,10,372.8
2000-02-23,53.33,9.9,10,373.51
2000-02-23,53.33,9.9,10,373.56
2000-02-29,53.33,9.9,10,373.2
2000-02-29,53.33,9.9,10,373.11
2000-03-06,53.33,9.9,10,371.31
2000-03-06,53.33,9.9,10,371.5
2000-03-13,53.33,9.9,10,372.07
2000-03-13,53.33,9.9,10,372.06
2000-03-22,53.33,9.9,10,375.88
2000-03-22,53.33,9.9,10,375.98
2000-03-24,53.33,9.9,10,374.34
2000-03-24,53.33,9.9,10,374.36
2000-04-06,53.33,9.9,10,373.38
2000-04-06,53.33,9.9,10,373.46
2000-04-10,53.33,9.9,10,375.23
2000-04-10,53.33,9.9,10,375.1
2000-04-20,53.33,9.9,10,373.75
2000-04-20,53.33,9.9,10,373.77
2000-04-27,53.33,9.9,10,  
2000-04-27,53.33,9.9,10,  
2000-05-03,53.33,9.9,10,375.84
2000-05-03,53.33,9.9,10,375.62
2000-05-11,53.33,9.9,10,  
2000-05-11,53.33,9.9,10,  
2000-05-15,53.33,9.9,10,374.26
2000-05-15,53.33,9.9,10,374.27
2000-05-23,53.33,9.9,10,373.9
2000-05-23,53.33,9.9,10,373.93
2000-06-01,53.33,9.9,10,371.48
2000-06-01,53.33,9.9,10,371.41
2000-06-06,53.33,9.9,10,372.55
2000-06-06,53.33,9.9,10,372.58
2000-06-12,53.33,9.9,10,371.42
2000-06-12,53.33,9.9,10,371.45
2000-06-20,53.33,9.9,10,370.61
2000-06-20,53.33,9.9,10,370.59
2000-07-04,53.33,9.9,10,371.7
2000-07-04,53.33,9.9,10,371.3
2000-07-14,53.33,9.9,10,366.88
2000-07-14,53.33,9.9,10,366.8
2000-07-21,53.33,9.9,10,364.42
2000-07-21,53.33,9.9,10,364.59
2000-07-26,53.33,9.9,10,364.2
2000-07-26,53.33,9.9,10,364.08
2000-08-01,53.33,9.9,10,363.2
2000-08-01,53.33,9.9,10,363.19
2000-08-08,53.33,9.9,10,362.34
2000-08-08,53.33,9.9,10,362.35
2000-08-14,53.33,9.9,10,361.78
2000-08-14,53.33,9.9,10,361.74
2000-08-22,53.33,9.9,10,360.68
2000-08-22,53.33,9.9,10,360.39
2000-08-31,53.33,9.9,10,360.07
2000-08-31,53.33,9.9,10,360.06
2000-09-09,53.33,9.9,10,  
2000-09-09,53.33,9.9,10,  
2000-09-14,53.33,9.9,10,361.16
2000-09-14,53.33,9.9,10,361.17
2000-09-18,53.33,9.9,10,362.12
2000-09-18,53.33,9.9,10,362.04
2000-10-02,53.33,9.9,10,363.73
2000-10-02,53.33,9.9,10,363.76
2000-10-10,53.33,9.9,10,366.11
2000-10-10,53.33,9.9,10,366.13
2000-10-16,53.33,9.9,10,367.04
2000-10-16,53.33,9.9,10,366.96
2000-10-23,53.33,9.9,10,368.24
2000-10-23,53.33,9.9,10,368.37
2000-11-01,53.33,9.9,10,370.2
2000-11-01,53.33,9.9,10,370.23
2000-11-09,53.33,9.9,10,370.05
2000-11-09,53.33,9.9,10,370.07
2000-11-17,53.33,9.9,10,371
2000-11-17,53.33,9.9,10,370.99
2000-11-21,53.33,9.9,10,  
2000-11-21,53.33,9.9,10,  
2000-11-22,53.33,9.9,10,372.21
2000-11-22,53.33,9.9,10,372.27
2000-12-01,53.33,9.9,10,372.87
2000-12-01,53.33,9.9,10,372.88
2000-12-04,53.33,9.9,10,373.33
2000-12-04,53.33,9.9,10,373.31
2000-12-12,53.33,9.9,10,376.56
2000-12-12,53.33,9.9,10,376.52
2000-12-19,53.33,9.9,10,372.54
2000-12-19,53.33,9.9,10,372.49
2001-01-03,53.33,9.9,10,373.98
2001-01-03,53.33,9.9,10,373.96
2001-01-08,53.33,9.9,10,373.19
2001-01-08,53.33,9.9,10,373.12
2001-01-11,53.33,9.9,10,  
2001-01-11,53.33,9.9,10,  
2001-01-17,53.33,9.9,10,  
2001-01-17,53.33,9.9,10,  
2001-01-24,53.33,9.9,10,373.69
2001-01-24,53.33,9.9,10,373.73
2001-01-30,53.33,9.9,10,374.9
2001-01-30,53.33,9.9,10,374.83
2001-02-06,53.33,9.9,10,375.93
2001-02-06,53.33,9.9,10,375.89
2001-02-12,53.33,9.9,10,375.03
2001-02-12,53.33,9.9,10,374.98
2001-02-20,53.33,9.9,10,375.61
2001-02-20,53.33,9.9,10,375.59
2001-03-08,53.33,9.9,10,375.74
2001-03-08,53.33,9.9,10,375.71
2001-03-20,53.33,9.9,10,379.43
2001-03-20,53.33,9.9,10,379.48
2001-03-28,53.33,9.9,10,378.41
2001-03-28,53.33,9.9,10,378.27
2001-04-02,53.33,9.9,10,375.63
2001-04-02,53.33,9.9,10,375.72
2001-04-09,53.33,9.9,10,375.39
2001-04-09,53.33,9.9,10,375.38
2001-04-17,53.33,9.9,10,374.57
2001-04-17,53.33,9.9,10,374.48
2001-04-27,53.33,9.9,10,376.09
2001-04-27,53.33,9.9,10,376
2001-05-01,53.33,9.9,10,376.13
2001-05-01,53.33,9.9,10,376.08
2001-05-16,53.33,9.9,10,375.59
2001-05-16,53.33,9.9,10,375.46
2001-05-24,53.33,9.9,10,  
2001-05-24,53.33,9.9,10,  
2001-05-28,53.33,9.9,10,373.43
2001-05-28,53.33,9.9,10,373.41
2001-06-05,53.33,9.9,10,373.94
2001-06-05,53.33,9.9,10,373.94
2001-06-19,53.33,9.9,10,372.19
2001-06-19,53.33,9.9,10,372.05
2001-06-29,53.33,9.9,10,368.52
2001-06-29,53.33,9.9,10,368.48
2001-07-02,53.33,9.9,10,369.3
2001-07-02,53.33,9.9,10,369.39
2001-07-10,53.33,9.9,10,368.17
2001-07-10,53.33,9.9,10,368.22
2001-07-23,53.33,9.9,10,365.16
2001-07-23,53.33,9.9,10,365.19
2001-07-30,53.33,9.9,10,365.26
2001-07-30,53.33,9.9,10,365.27
2001-08-07,53.33,9.9,10,362.74
2001-08-07,53.33,9.9,10,362.68
2001-08-15,53.33,9.9,10,361.63
2001-08-15,53.33,9.9,10,361.63
2001-08-20,53.33,9.9,10,360.73
2001-08-20,53.33,9.9,10,360.67
2001-08-29,53.33,9.9,10,361.49
2001-08-29,53.33,9.9,10,361.47
2001-09-03,53.33,9.9,10,360.84
2001-09-03,53.33,9.9,10,360.77
2001-09-12,53.33,9.9,10,362.69
2001-09-12,53.33,9.9,10,362.76
2001-10-01,53.33,9.9,10,365.86
2001-10-01,53.33,9.9,10,365.61
2001-10-09,53.33,9.9,10,367.33
2001-10-09,53.33,9.9,10,367.27
2001-10-15,53.33,9.9,10,367.64
2001-10-15,53.33,9.9,10,367.57
2001-10-17,53.33,9.9,10,370.98
2001-10-17,53.33,9.9,10,371.01
2001-10-22,53.33,9.9,10,  
2001-10-22,53.33,9.9,10,  
2001-10-24,53.33,9.9,10,370.03
2001-10-24,53.33,9.9,10,370.02
2001-10-29,53.33,9.9,10,  
2001-10-29,53.33,9.9,10,  
2001-11-05,53.33,9.9,10,370.4
2001-11-05,53.33,9.9,10,370.29
2001-11-08,53.33,9.9,10,371.2
2001-11-08,53.33,9.9,10,371.09
2001-12-13,53.33,9.9,10,379.23
2001-12-13,53.33,9.9,10,379.27
2002-01-03,53.33,9.9,10,381.5
2002-01-03,53.33,9.9,10,381.46
2002-01-09,53.33,9.9,10,379.67
2002-01-09,53.33,9.9,10,379.65
2002-01-17,53.33,9.9,10,374.79
2002-01-17,53.33,9.9,10,374.72
2002-03-14,53.33,9.9,10,377.77
2002-03-14,53.33,9.9,10,377.75
2002-04-03,53.33,9.9,10,377.92
2002-04-03,53.33,9.9,10,378
2002-04-05,53.33,9.9,10,  
2002-04-05,53.33,9.9,10,  
2002-04-18,53.33,9.9,10,378.18
2002-04-18,53.33,9.9,10,378.2
2002-04-22,53.33,9.9,10,376.92
2002-04-22,53.33,9.9,10,377.05
2002-04-29,53.33,9.9,10,377.77
2002-04-29,53.33,9.9,10,377.77
2002-05-14,53.33,9.9,10,376.34
2002-05-14,53.33,9.9,10,376.25
2002-05-20,53.33,9.9,10,377.52
2002-07-11,53.33,9.9,10,369.6
2002-07-11,53.33,9.9,10,369.55
2002-07-16,53.33,9.9,10,367.04
2002-07-16,53.33,9.9,10,366.93
2002-09-06,53.33,9.9,10,364
2002-09-06,53.33,9.9,10,363.93
2002-10-02,53.33,9.9,10,367.72
2002-10-02,53.33,9.9,10,367.76
2002-10-11,53.33,9.9,10,370.66
2002-10-11,53.33,9.9,10,370.66
2002-10-15,53.33,9.9,10,  
2002-10-15,53.33,9.9,10,  
2002-10-23,53.33,9.9,10,371.14
2002-10-23,53.33,9.9,10,371.13
2002-11-04,53.33,9.9,10,372.15
2002-11-04,53.33,9.9,10,372.15
2002-11-10,53.33,9.9,10,373.08
2002-11-10,53.33,9.9,10,373.01
2002-11-28,53.33,9.9,10,376.71
2002-11-28,53.33,9.9,10,376.68
2002-12-02,53.33,9.9,10,375.95
2002-12-02,53.33,9.9,10,375.95
2002-12-06,53.33,9.9,10,380.52
2002-12-06,53.33,9.9,10,380.58
2002-12-20,53.33,9.9,10,  
2002-12-20,53.33,9.9,10,  
2003-01-06,53.33,9.9,10,384
2003-01-06,53.33,9.9,10,384.02
2003-01-13,53.33,9.9,10,377.76
2003-01-13,53.33,9.9,10,377.73
2003-01-20,53.33,9.9,10,377.6
2003-01-20,53.33,9.9,10,377.6
2003-01-27,53.33,9.9,10,376.02
2003-01-27,53.33,9.9,10,375.97
2003-02-03,53.33,9.9,10,378.75
2003-02-03,53.33,9.9,10,378.57
2003-02-08,53.33,9.9,10,379.49
2003-02-08,53.33,9.9,10,379.58
2003-02-23,53.33,9.9,10,378.74
2003-02-23,53.33,9.9,10,378.73
2003-02-24,53.33,9.9,10,380.26
2003-02-24,53.33,9.9,10,380.24
2003-03-04,53.33,9.9,10,378.71
2003-03-04,53.33,9.9,10,378.65
2003-03-10,53.33,9.9,10,379.56
2003-03-10,53.33,9.9,10,379.48
2003-04-02,53.33,9.9,10,380.79
2003-04-02,53.33,9.9,10,380.73
2003-04-11,53.33,9.9,10,381.52
2003-04-11,53.33,9.9,10,381.39
2003-04-15,53.33,9.9,10,380.56
2003-04-15,53.33,9.9,10,380.59
2003-04-23,53.33,9.9,10,  
2003-04-23,53.33,9.9,10,  
2003-04-28,53.33,9.9,10,380.24
2003-04-28,53.33,9.9,10,380.27
2003-05-06,53.33,9.9,10,381.04
2003-05-06,53.33,9.9,10,381.1
2003-05-12,53.33,9.9,10,380.78
2003-05-12,53.33,9.9,10,380.82
2003-05-19,53.33,9.9,10,380.18
2003-05-27,53.33,9.9,10,378.35
2003-05-27,53.33,9.9,10,378.32
2003-05-30,53.33,9.9,10,378.01
2003-05-30,53.33,9.9,10,377.84
2003-06-10,53.33,9.9,10,  
2003-06-10,53.33,9.9,10,  
2003-06-17,53.33,9.9,10,377.64
2003-06-17,53.33,9.9,10,377.58
2003-06-23,53.33,9.9,10,376.98
2003-06-23,53.33,9.9,10,377.02
2003-07-02,53.33,9.9,10,  
2003-07-02,53.33,9.9,10,  
2003-07-07,53.33,9.9,10,370.87
2003-07-07,53.33,9.9,10,370.86
2003-07-17,53.33,9.9,10,372
2003-07-17,53.33,9.9,10,372
2003-07-23,53.33,9.9,10,371.21
2003-07-23,53.33,9.9,10,371.31
2003-07-28,53.33,9.9,10,372.72
2003-07-28,53.33,9.9,10,372.7
2003-08-12,53.33,9.9,10,368.13
2003-08-12,53.33,9.9,10,368.08
2003-08-18,53.33,9.9,10,366.93
2003-08-18,53.33,9.9,10,366.88
2003-08-25,53.33,9.9,10,  
2003-08-25,53.33,9.9,10,  
2003-09-01,53.33,9.9,10,368.7
2003-09-01,53.33,9.9,10,368.66
2003-09-09,53.33,9.9,10,368.78
2003-09-09,53.33,9.9,10,368.8
2003-09-16,53.33,9.9,10,  
2003-09-16,53.33,9.9,10,  
2003-09-19,53.33,9.9,10,370.29
2003-09-19,53.33,9.9,10,370.36
2003-09-23,53.33,9.9,10,369.66
2003-09-23,53.33,9.9,10,369.56
2003-09-29,53.33,9.9,10,370.9
2003-09-29,53.33,9.9,10,370.78
2003-10-06,53.33,9.9,10,372.42
